wallet,wallet_type,n_participations,pnl
0x4961aae1b0ea7ff8b1756150f5cc29853ccafa7d,active_retail,185,24186.302159
0xa0f8b626bf42c179ccfb8abd67aba00f1363b80d,bot,111,149652.735912
0x540b18a223aa62c988f14c78256b091d1a606585,active_retail,363,19.8381139999924
0x33f243565ef3310f2796f34188801f53efa04e69,active_retail,355,21305.570266999996
0xe65aa09ffca6d852cd9861a25795193e37a44a49,active_retail,201,3208.2857859999986
0x596ac7863897df6610ccefc5a7bec753b0074207,active_retail,294,-14576.524386000005
0x330986c3be7a9645fc41acf61ac961ce02f8f482,active_retail,71,8418.711877999998
0xe76fb0b37a72e195f5540cc96e5c034d7f010dd7,active_retail,111,1950.2372680000003
0x81d26f2a674f82031e054205877e0e38a7aaff5f,active_retail,200,47371.887621999995
0xb76735a3dc4a12d07e2b5adff2f935feac9636b3,active_retail,121,19770.186035
0x6725a618a81fd4be98e759b10e5e6366bfc5898a,active_retail,142,26.18649699999878
0x188631f7ecb53f3b45911a0753f780bb9e532beb,active_retail,132,30563.936349000007
0x96f452cb979b24e4ad4af05338b7a34a60d7edc5,bot,181,24760.181313
0x858c508a7686ab28dc46a0119f629f110e53a5a0,bot,1533,20998.486851999998
0xc7909e43a8aca37505cd415f5db4ed3d55d7cf15,bot,253,18.20178600000233
0x9ec7da81a2da3d47a47dd281b1ecf2cf2b3a35c0,bot,108,82236.82297699999
0x90d42b38aa7ec4733f5dfb8cfd76ba258c6912c2,active_retail,108,6701.309425
0x0a5246349c5cc565a798a4e1836768fabddb98bd,active_retail,83,-340.0136210000002
0x46679fb51fbe6772b5c7d6c65983a55f1cb1cab0,bot,1753,18761.49877599996
0xe85a29942876e05f8ede2fd04e9442b1aed97a29,active_retail,226,100.00392000000005
0x39e8bc6573c5f823678a0c4e2ebc5c22963f50b5,active_retail,637,43.66934899999291
0xbdb05a6bf32b701e28338c13c873b43fcb1af688,bot,823,423318.4538269998
0xe5032daea02164dbed5702d5ae1727650730c70a,bot,5160,41124.73998100003
0x82abe83edf9590e7a16c95c180e0816219bb3419,active_retail,170,9290.986567999997
0xae12d6c6f2c69ddec590c9d974ae542e553b0f69,active_retail,143,-968.5194850000007
0x877f8a456bec904261bc5cc0fb7d8443c5afc7f9,active_retail,123,-3042.143
0x89ab8145c942096420a69d46503862dd4d60ec07,active_retail,166,48.250882999999845
0x2148748688109ca8568d4d6f4685de8e1fa80599,sophisticated,411,-11059.501167000002
0x65513bfe5909cebed8ef6fe3bef55371c4dde043,bot,589,21129.313119999984
0xf2f60e212496ca198f809d3e4fc94e5045a39249,sophisticated,115,8667.936964
0xfc0a9da40583ebefe0d7b4290c051c0b2878848b,active_retail,77,2008.8316739999998
0x6902816f7a94ac7a6ca93ad78bb67a53eb3d5548,active_retail,128,1836.2617400000024
0x8c90bff94b638a64c0377cd66f4c5bcba4e46e09,bot,48104,56357.770012999026
0x2f9cf9652cc6341611eefe93c35395b917383d1b,sophisticated,151,-1160.530283999999
0x051d5b6187d0626193923866017abb2d31f07679,sophisticated,370,109365.002891
0xfa3521b846ead76c1d74026f434335a471f49578,active_retail,130,1.1759230000016032
0x4e66442096ef77036c7de73517738e3536c62c0b,active_retail,133,1245.523689
0xb06cbdb6ec3fdf594ca4c3ccd4031f4ed0076961,bot,5301,-7631.100284000004
0xc08902d547d9c32038f384954406473b76f27f99,active_retail,170,-23.71241099999986
0x543fe0e5844d919f30770dd042bfbffb185f1f89,active_retail,74,7800.634575
0x67c5c5fa4753b926bf624c0e143e85210bf8ea5e,active_retail,179,361.6965080000002
0x0f7e492bff06dd5ec4ce8d75c1302f533e0b6f18,active_retail,77,5374.7123820000015
0xbc43a2f0deb85ba4ad316300762972089c911540,bot,290,32422.60872500001
0xa0a8f723c50cc0aa7b25e92e890d75e66c5103b6,sophisticated,263,-305.0033279999991
0xb2582416a962941709b3c44ce72f567ea91761ac,active_retail,284,6111.924065999994
0xcaa28085995bf37aba2deda72e52d020a9230d9b,active_retail,187,-3706.592807000001
0x6ad84c09cc2aa6f30e26c8ee011c2fb55b455780,active_retail,183,472.96989299999973
0x915f915b6c6f064acb02791d7db895c2336a8066,bot,53,4999.0
0xa519bbf39e517321edfb0ed3034cede27226eda4,active_retail,230,3452.2264080000014
0x2339c0e7e25fa79290fabc215c68cec15d1439b5,active_retail,107,16855.450975000003
0xb0f6e22dd0631f197e627f8513e200029ec6c328,sophisticated,330,-2200.3346040000033
0x20f7e1d49ef679210746c50bbf8f365910bbc804,bot,112,5402.708065999993
0xeca90768e22b7ac913f28bd2d1a9d271f9e08c9b,bot,11100,3636.3736960000015
0x0ec21a95c5a59e80dd7e8b94b314d52dbd6615bb,bot,530,-973.0527559999999
0xf4eeae1fea308806e6c90589406121ad2c98dd88,bot,16039,-1947.1594260000004
0xa340e4ecc993385e928449053968dbbed7aeb2c4,active_retail,163,-29.04680500000029
0x8d527a2925f9944b095aef4550c6bb28a6bc94c4,bot,514,7539.049464000001
0xc99bfc2d40c4b62277372074cf825c898b30bc96,bot,300,-26295.562937999974
0x3ca8248489ffb6b4ff6913dcdc6f64e15bcebfb2,bot,1961,-1664.5235620000112
0xdbe766706cb486edd410b66f60ae839f8d094011,sophisticated,70,1164.976591
0xc9286cf9bff878d2548d95b46b56feaed325a64d,sophisticated,99,7139.335532
0x386494a7fd44252f020248bed9b5b6c129db1722,bot,72,177.47159100000005
0x875914c5a7a51680952d4ee0640c2e77594ccd49,active_retail,51,2398.5
0x5ab571f25d04d81088ef4c007679e01978476f79,active_retail,226,85922.846437
0x0a0ddca2cc551c86f7c75f31b67a664f88e62d67,active_retail,169,3.202849000000242
0xaab2fa5dc7428f278c5e2e452b6b1414454f5f0c,active_retail,225,52.925053999999506
0xc617591c16b1f65d5ddf22245d2a26d838deb183,active_retail,278,25.703741000002537
0x650a96777ab0f6ba2d560d231745f9b6fff86eb2,active_retail,139,110857.619634
0xa90b485656a8a5d984b9c3431cde0f8abd014363,active_retail,112,-0.7566539999993389
0x079e15961cbf026546d8068aed05121815ec8254,bot,352,-25993.292926000002
0xda07497f32420d856476f54a1b3d75e327622733,sophisticated,292,-16222.756358000028
0x6431560be1eeef39eebce14cfcaf6090f241ab69,bot,147,5679.514641999999
0x5073f820fd6047d54006702b4b997cb3c8bb6a0b,bot,88,-748.0467840000019
0x5e7c52ad4cff267e7b7c1d365f716e0d20846751,active_retail,157,-140.7093690000039
0xb89132b49d2dd8e3ee6a23a645851086aaae8b9d,bot,173,-22627.53222100002
0x50b96e9b5ca0d2a4d93930fe9d552c8112fef59f,active_retail,103,0.5147179999972273
0x46050b5c1a984cec0440382f5c48a14507873aac,active_retail,138,-0.6872670000003753
0xd4000f25af0c0a621626bfc5cb24ae83c3599a05,active_retail,138,122.2768270000018
0xaa65dad4b62c536914b0cc628fee19ec42516779,sophisticated,246,-142.55568599999984
0xd8fa2e16f9c339d2b8abd4b5133456878b9f22d2,bot,108,-27.723576000000207
0x067e549fc1eba9aaa54314a414dea512eab6e021,sophisticated,100,8732.48296
0x48ec90182704c15ddfdab7de77d9f91f6c9d6a13,active_retail,99,23.36926700000005
0xeb84a290ecc7964cbc7d593b274d7d3c59ccfc70,sophisticated,148,7930.906597
0x9ec91e9fd493fd370c228ff460de5bcc9df28d0b,bot,275,10063.389494
0x03af061de956e95386184d19685f640477fd619f,bot,164,142235.229313
0xda3a9b7afff7b44ad4fd75308723194e0a11381f,bot,193,15823.960337
0xae9d61f7a9e3afcbcdc9666234ff7ec43e5624a1,active_retail,88,660.0747079999959
0xc86db555895002c6b8fcc26939a245ea91bbc53f,bot,1131,-5683.337822999999
0x0ff5a33586e60560a4cde9af107b335c89700341,sophisticated,190,-156382.00231999997
0x51e86647c9e356267cac282957896d6afe5c8372,active_retail,111,-0.5407979999999952
0x0d4d2ff12584c2e84ad565d48ce2177b368bc76d,active_retail,150,217.47558099999713
0xda8a3909201fb6c233f5a28bacce1ffa4468d188,sophisticated,153,6457.908787999993
0x9bfa26e9021c3b268530a4c951d466d7002386d3,active_retail,70,2862.0214829999986
0x25cdac280c72b75f83615ac896c9c49389f71c81,active_retail,106,4797.140415000074
0x04ac5a7bf317decb74d41fba56f006288f5576de,sophisticated,365,22879.845558
0xc020fff9c60e009dcd9f5d7b60e77f6edc662d29,active_retail,129,0.3254000000007409
0x572ff65bba71660a8876556e2c53a5412a277c08,bot,358,20306.453676
0xb602025c5cd171e4fea5ab79a8241c223f85c4e5,active_retail,167,-112.99988499999988
0xb844f5d3c2b6cdd46daaca8edfeaabe5e7ae8622,active_retail,113,68.53220199999964
0xeee43d472378d50ead0fe8bbde1daf9bc7a79674,sophisticated,781,24483.773057999988
0xc345fff18852dda0dd63c555a15d8a61995e5a68,bot,643,2538.4619440000006
0x19124cbd1a6fb58001225bc3a58f0e4b1e8ba999,active_retail,131,0.09039600001067516
0x1bdb14f1fb8e85590a5e08eb64b729ffe827a2c4,sophisticated,100,2165.618795
0x7a1c43be1101356e66a4b628a8b40a9f0c1ba99e,active_retail,184,2870.4263159999996
0x3e0045f5c1de3b01b981d424691b4ee7e0e5b8c9,bot,186,-4197.391093
0x9a20076823e2bf626110afde6eda06200a629cb5,sophisticated,633,75758.40151699995
0xed44745e45a6bf424f941cb1835b9266e386a004,sophisticated,626,24127.681481999996
0x56bf69c58e6e885634306af48a5f49da047012e1,bot,152,198.54409599999983
0xc14acaf67face99f5e4df8e204463971df4f069f,sophisticated,77,6909.127388
0x799a338cb47c13f4ba2bff7fff8c07427d4848d6,active_retail,319,9435.165687
0x04a784469361d7373d631c17dc498605498af4f2,sophisticated,300,6584.288183999998
0xb8fc7750598467f32e4e356509774fc8a0f4fbea,active_retail,207,2270.645573999999
0xb5320ec9649903bb2d15bd4bb69b776a309a7028,sophisticated,752,151438.21471299994
0xcd598a7647855611e296377656dfe2aee03c6749,active_retail,157,-322.9002190000049
0xbe2e1730b1c3a29042c21bdfd0416c631bdbeb40,bot,7105,13376.543160999954
0xf191b177ef1ba89bd5c272e3cf6689c3bb7c06e5,bot,3663,-43.99655200000137
0xdde834a58929c15c31d750b1e1c80b22b34da329,active_retail,120,-64.90986999999977
0x54520a0661afd0c6580ce45773097c0f0c2f6f80,sophisticated,159,53984.066712999986
0xaed33c6eacc8e666317e2a6deaa2b0f8e2370a72,active_retail,121,-19325.424358999997
0x065e295eaf30e94f1b94b29e843db7d131a379ad,active_retail,156,12357.487049
0xd4696adb3c4374b10608d2423e43a033f061da24,bot,1071,32749.26618799999
0x5dc2d7d9761bd24280e822dac42166af4c9df4b3,sophisticated,271,9386.994337999999
0x951e14b190a1667b7a7fa89d8be5d53c8e7588c0,sophisticated,140,-1873.5449000000015
0x66c3baffae94fdfc5a13a6bbcbfe8580fa86f9b2,sophisticated,132,11431.175157000001
0x0650edefe1f8acfc6be5e89b624cfbd1d174a2ee,sophisticated,296,14.299774999999954
0x5fcce22dfc67af4cd1349335c7fab6674ca903ea,active_retail,104,75.393784000001
0x036d35724255aa1df0f23d6d71402bd69d5bc740,active_retail,158,35.871254999999536
0xb8cd777114b6cc4d488e79eff1fef91e1c521f4b,bot,102,103316.5
0x83fe60b110cdf044d5338accb3cebdd4e5416b61,bot,4765,-176.85589699999457
0x35cefeafd26483fb669f1a03d3c67ee657432e38,bot,759,17087.069140999985
0x0287d74a463d10a8e6ed0f217c626f549b46b619,sophisticated,337,599.1307720000059
0xe1b27d219c6df7d3ea33e0dc3876fcb5d32a5519,sophisticated,86,14872.323374000001
0xc761b19de4403549f44830b9a03dadd7b08c793d,bot,7251,11490.792167999969
0x7a0fb229f1cc2ac8f2e42b62d0adc8d2266d5c1d,bot,71,3589.8768430000005
0x2c57db9e442ef5ffb2651f03afd551171738c94d,bot,9835,765071.9927579993
0x1555081c57ab05c72879becdb349003f221ff8e3,bot,1708,2267.4149729999976
0xdba17eda86b4041bd68039a980642e508e37ce47,bot,319,-8.621873000000846
0x831977c187fd318129940790a586d99fa06fe5ea,bot,91,0.0028849999994235986
0xc9a7d89bc77f584a6217252f61cdb8b231bb320c,bot,4390,-0.6167229999976129
0x55f460c37cae7e54b54aadd82791f331c3b42d9b,active_retail,272,6755.610879999997
0x64c45924d21fd5e21578134843296fb27eb412d1,bot,61,2387.8772530000006
0xccc4e132674619c6faccfeb4e05d6173088f9267,bot,44709,4640.728037999977
0xf4e90dfd63fec36a8c62f51f8c0733fc6315245d,bot,2314,-77.8320089999998
0x716b92b84e131beab7769b5cdd595b0f18e7086b,sophisticated,145,9384.053189999999
0xfd3cda27ca8c556b155190940eb102bd2f301301,active_retail,258,29.199786999998196
0x62257639889a39905b763ad9720bb575bad05eb6,bot,2194,-49.60957700000007
0x828bbc5d56757177cc4bd0d36b4cb39875f9cd72,active_retail,107,2.7753189999993992
0x3419aa0a2fd9db8966e83b9bfc566b6ada3f58f3,bot,3475,5.810397999998898
0x1057e7d3ddafc60a4aeb10a2bc5b543792449ea5,bot,2269,641644.8084910003
0xe5577d3b4e1db9f99ade4a047c834466c14598c7,active_retail,142,-24.653275000006023
0xd25c72ac0928385610611c8148803dc717334d20,bot,880,341209.567748
0xc30dc7de7dddea82352a68a2550d23545a55544a,active_retail,58,10.887600000000035
0xd0689a67bb1f8bb46141d1033d2a9b787bb5d77a,active_retail,66,2.2864830000007714
0x22ab97627a46eb3b8b1ee899ef495e05cfd84c03,active_retail,137,-267.79951500000243
0x27ac8b8968a411c3017bb9c518ad816220f8bd43,active_retail,97,-10.112561999999798
0xc5879d16b6ae85cdc90e0187a4c6f70bb705c155,sophisticated,111,-4762.837823999999
0x239a862326f3570f12af06ff80c0b398ac7776e5,sophisticated,917,24416.32576400001
0xd6b3ac4db1d8ce624945148bdbbe9ba157c6a355,bot,152,-2512.780904000002
0x235c5ff2b0da9da156d9875670028a79858978ed,bot,1777,7.781354000006104
0xd7601db272f34ad41b51e36fde25b89e3ad65f87,bot,3409,7431.666207
0xeb25989daa631877d17d5555a3386e2cd73523e1,active_retail,221,237493.325187
0x31aea27d6d56f453f84e010f17831d17834ef7f6,active_retail,186,113.91255299999985
0xe0f23c34f07221ee7d9af378e080e64739e354da,bot,1760,-18.5798979999945
0x5ba757a8d454785688395c0272bcdff7c3868369,bot,1715,-7.401428999995915
0x1ff209b947a0137642d69b878bfa17e6207ccf14,bot,108,-2.1218800000000115
0x8d62a82a66077f8a67bc9e78f01f4e0ea3c2476c,sophisticated,149,11585.845315000002
0x1b9e06220ed48a18ba8a3b05ba6899ae638c0262,active_retail,561,-12796.220050999998
0x23dabaf01bdda09778ec4dff543853fc28fd41d9,sophisticated,100,14118.764813999998
0x43fa5dad005ba6f4024f82714b7dc6b6d0c3b7ec,sophisticated,174,125.55946499999867
0xd12f9801fadd244372c4031322ef3b84ae81820d,bot,290,2198.422125000119
0x82924d774eaafa9fedfbdac9435510fa4ee610f5,active_retail,83,18.584249999999816
0xddbe2c391af2976154ed7b5f08273f4252fca4f8,bot,3740,-65.49132000000037
0xa55a153390d5c87cee9d7889770eca056bab72c3,active_retail,128,-60.36807900000002
0xfd905f2d53a21d30cfbf51d8d6b9d663b5ea87ef,sophisticated,148,-292.7693240000108
0xe6179a527b757d2d7cb804de789b7bcf92f279d7,sophisticated,85,206.85288899999938
0x78f696139210a04495c483b30306d8b73fda3d0d,sophisticated,79,4796.5
0x875c3d2fdd815ba177c4ef76a1b65a07123b37af,active_retail,123,18661.261207
0x5baacdd7e59efcc7f47e57162da30acec102de7a,active_retail,69,3024.583285999999
0x540704265d76bf8a590e4fd207ad4bcb969a82cf,active_retail,124,16707.676524
0x662661f1f8fba5865e5e17e5788e3759779f01af,bot,95,11754.469236999998
0xe0c461a8d43db4b410c94dd1805e63464720b84f,sophisticated,164,23846.013967
0x4162b49791917d22452d7dc18a3c9f75bc7446cf,sophisticated,279,-898.483727
0x2824ab453e1bcc26d7fc44fcbf58d07cb8e2a954,bot,532,-183240.977701
0xee30e5174dae1fd602ff1f06cc398bf67a1f9297,bot,146,23337.092276
0xe2ccb3c04b652fd2293cda0f42fcd6d6e3df72e1,active_retail,113,26.33837000000088
0xcdceaa6194fced074ad225a03f0aae94a735573f,active_retail,259,-332.5528309999934
0x1ecb48cf99bbb24cccae1a92deb1a6eac8058bf8,sophisticated,187,-579.2366129999994
0xfde7b3370c6ea0830f5c9e92fb02a620b20a4492,active_retail,133,10.496456000000563
0x1ee7a8c5dddb414259cdea2708e3338c0bd335ab,sophisticated,310,37115.302068
0xd1ff920869d5fb0a408b9b496e970fe1f0e4b840,bot,1774,-39.81099099999301
0xebcde92e1b04b9ea40fd3554ea53655c1a7e0995,bot,514,2917.9944489999993
0xad980b7a9f4cf871c1f02db268918a92231066d7,active_retail,143,695.6155029999999
0x49f45459a1f3b38062f4e6acf741fb5c66a25f4f,sophisticated,211,1279.5078570000005
0x10363affe195cd394b87e2509479a9ea9f6dd0ee,active_retail,102,10452.033370000005
0x7806f8b8509af97cfc5b7b19d1abc8341db6ae3f,sophisticated,118,6067.577525000001
0x895bdb73b9c51d70e11b91db9608a1ae0ed5bc8c,active_retail,146,46.52720999999997
0xef58e4c81eef35238c86a200578ded1e10196b75,sophisticated,389,47537.15373
0x8e9b3c980161f07586930799c80ea6e73033026b,active_retail,340,8.352548999992905
0x97806f1941a9679c9d33f49541412480d26b16f0,bot,110,-4470.372769
0x72e64b9ea0ae2f388b6e7ef8a4edbabafdcdbc6d,bot,348,5045.726718000001
0x3b5e815e17e08012bb24047acab8232254cf01ca,active_retail,114,14.590439000000774
0xf73c48c36fe1f0feb08edf2b16b808c0658bb691,bot,66,2960.0
0x4c1b46e77553a70277c0917f7d26c7059c299e26,bot,3588,-18.965616000000537
0x1ff26f9f8a048d4f6fb2e4283f32f6ca64d2dbbd,bot,5340,1799576.491393001
0xc954ecc4da66a32e63ae70d25107d7e332ce1c82,bot,161,204.2403939999972
0x8173f5966aae68a16e5a2d0910c89970a0c78a31,bot,286,4000.5493540000007
0x85ade920247bb501039d2cd63e7b3fd3491d16a8,active_retail,63,-1000.7110539999999
0x29d683970afb6f722ea1f9d4417c7ee7057cd57f,bot,1758,97912.57137199995
0xd41dd467aef681fd58fd9c148836424ad08a7eea,sophisticated,222,372.279863999999
0xfe603c3e39333ceea8c5df423e2a46a24d993929,active_retail,131,17.19611999999961
0x673f04cb585fd6eb918b6930c3bc885bd011428c,sophisticated,144,8945.181892999997
0xef50f0cdb8db77a95ef21570e4121844e946db54,active_retail,125,9891.094177000014
0x7e47ea90028c0aa5a820957b03be70e00855c088,bot,409,-10778.784328999998
0xcd98f804e30ac1daa5f483cbd627ee5b9dea0a30,active_retail,41,2465.3512969999997
0xc7d2285ac768a71787479448f9deb97ced9abb65,bot,593,129214.35003799995
0x24ecf2eb64e13dcd68d5217952acb764ce97d24f,bot,5634,2243.687893000005
0xf1a44b98c346fb68daeb910c3cb3dffc27d3819f,sophisticated,497,32427.696032
0x2d54927ca7d4378106f9bab40c5795bf44453a09,bot,114,619087.398782
0x1e5df61c9f6fecb9ea57c59e1663f58e5984f75d,active_retail,265,-7739.1524169999975
0xbf93328f8b69273453228a82c913207731822fd7,bot,1599,-24734.457222999998
0xa62d6ac4ab0d660c65d9863387a2f469189f885c,bot,83,0.0024809999997614796
0x5bfe09a2e6fe9e45e03f823f1c01973a0c00c677,bot,3641,-54.62046100000199
0x539b5156be9b908488ef7469fa6f24b81f9c23fe,active_retail,64,7485.749983999999
0x645d90090a763835cb8a6e2e7872961e00de4da8,sophisticated,178,138.22338899999903
0x3b6f69514a991a8014df6af4fdc0b5d464236b78,sophisticated,442,-100015.277293
0x4697610e02dc6d90046e4d21a47e18fc4a7409f3,active_retail,88,-585.447999
0x2c9940c3723c9383f66e0fa1c80bfc8019328f09,active_retail,91,9300.134386999991
0x071287da91a2ecc8710187e52039d7828a5af71b,active_retail,792,1483.5453770000008
0x23888a00f4e0a6289c96e93b8f890a0895c968b9,sophisticated,87,-4594.8717560000005
0x9c874e5326c3fd72cdf04503565c38b822f92e1c,active_retail,95,1103.1017780000002
0x8e325123af7182b922c8b67d5755de1fe5828664,active_retail,78,476.209765
0x6faf211465943189c996bc15da9410b1001410d3,active_retail,125,311.45726299999944
0x0869040508cc1e6adfd85aaf0ee5b85ccd40017d,active_retail,163,-244.4342730000035
0x03363caa08ba7eda56f093c934ddcdf0dab427a6,sophisticated,87,-6717.582123
0x68a999480af01bd40175fe965350086ba095e73a,bot,275,3250.059146
0xc37002d5a6307806d3b2fcfb3c2c205a11305c89,active_retail,69,2238.543391
0xe7848670774f2d2f3acec4d74c5ce5efcea5f309,active_retail,199,172.1185590000025
0x2330488cca98f732418cc485b64fbf4e99bccb2c,bot,3462,7.913186999999034
0x01b4a1a83db72312700025867ca5a51232b7ed67,active_retail,212,-26.87962800000133
0x949825f9cd36f91aeed6ff589c2d56872860f522,active_retail,87,4.62140000000003
0xb88ff7044b8d24803894dffb0f6a7ff8af540d8e,sophisticated,159,-91.45718599999711
0x82123140da0fea5f7bb9ef37b8652cd2f54e51fc,active_retail,253,-8.810331000002407
0xdaacbf075881e1d897b64fe98999d3322cdecef8,sophisticated,208,1673.208822000001
0xe9bcaac97f80715ac817b3900ee7ff5b4b71b5e8,bot,206,48715.56889799999
0x989b67c86daa5675c2a7d0ee4107d2a38f628ef3,bot,2778,152340.29214000003
0x186b37212edc577d83e77ab8bb4ae04f2a716a9e,active_retail,148,-29497.860260999998
0x29e4d8fa226072b6b0fc803e2d28aa80c667252f,sophisticated,247,4372.224775000001
0xc3b71ee4b5986f096f572dd63b2541a942fe36c6,bot,84,0.002192999999579115
0xda95ff1bed233ba57a47df075898e6a39fdf289f,active_retail,109,1941.257856
0x4edf61d470322d84e20776a8144273708be2d01b,active_retail,147,-152.36265799999975
0xd524aafb1ed72b2d53e58abc08cccd005e498b92,active_retail,197,102034.95405199999
0x6af2daa27e9135ff6d306c219749dbd9e8c5971c,sophisticated,125,5819.787399999999
0xdf7c8f2dfcf6cfb635baf6c809b2b29ab4ad2d43,sophisticated,82,-6591.686158
0xd4aff779fc48b2acbf56d7c149bb19ac537026e7,active_retail,91,28.556085000000234
0x1b9b4084154885f2fa8d2c8f4369429c5670d1fe,active_retail,126,7705.026743000003
0x83eca52a7c14a0fffb2fa09e7d3f6df5681cf4cf,active_retail,170,-2.8860530000001745
0xcea0d127d72a9019956a18333a62fce3b13e5994,active_retail,72,3501.2220700000003
0x3e0d37542e4e434ea4bd6e44e195d2a4bff1e0e9,bot,75,-2.2737367544323206e-13
0xca27cea6022642ce93f646828470f3daa0798ed2,sophisticated,117,-4031.0086360000005
0x277989790d4a8c782d7a4992e13c2dcaa031239a,bot,93,2400.5081029999997
0xbac0f1f9f004650e85f1ed3c757925317a43bd89,bot,122,111445.948513
0xe6f3c99c9f495a3a0b3a799865d3054e8ec8db95,active_retail,81,1467.2676580000007
0x92a112387bab335489220f18de39de4d281ddd69,active_retail,272,-273.2856770000001
0xd22ec7c1e630e846ce726bdd09db43e939b2cb68,sophisticated,416,41235.581851999996
0xf35da228fde974a525fd7b47ecf1f70f32a66f23,bot,972,129.97365600000035
0x93f2e2f8313faae5abd2ff06623ef69917eca879,sophisticated,285,5293.606437999997
0x40324412290b9d311f03b707467c61d88cf141a2,bot,3860,923705.7949650005
0x61d16e9c721f6d65579223c99d93d6fbb41da379,bot,472,1024.421665000001
0x2ec2ba4ded5dd4fbbf61ee888cef95704872aebb,sophisticated,383,-1187.5807409999989
0x343d4466dc323b850e5249394894c7381d91456e,bot,1291,2604488.898089
0xaa094ed4c180430779de4700770c51214bc7dee2,active_retail,65,-89.98278500000006
0x41de6f63a1ea2c4aebabef285b0a46d26b8b9886,active_retail,294,33373.732877999995
0x348f94e431ed2ec8256e37e187adbbec440ce570,active_retail,251,-58.8085269999994
0x3a1d148636235f40c4f341df61aae212cdd2b971,sophisticated,385,8816.060641999999
0xe9c2c551bd004087a71780c4a8d68beef9f067e1,bot,225,71.10103500000059
0xc73660dca36aa8bf721928b4408d58262aaa7255,bot,487,17191.658358000008
0xe5a984efa223fe52855dac5ab815725f70bd1527,sophisticated,265,179.2842360000002
0x6efcf8f2bb054057ae8b044fb9a746b13b61c98b,bot,119,34595.706656
0x745795ce327fde6614c0452da426a3b69580f550,sophisticated,93,3967.39329
0x26dbcc2e2166c41e25d6f3dc3141b7f1ada26191,sophisticated,301,9727.830431
0xd4e5bdba750cc82e73bd6949061b85e67dfb2537,bot,2607,-6391.0034300000025
0x4dfd481c16d9995b809780fd8a9808e8689f6e4a,bot,1831,395086.8662850003
0x81ecce8b313baab53560e389b48359b16aa4f8b2,sophisticated,152,6552.951202999998
0x011c2281adfe2425c99e4980964a3d3c210b31df,bot,1458,-7317.818846000044
0xdf009d840bdb4f8d8973fb37d0bed28b2e4532be,sophisticated,543,1042.0015249999979
0x0661ae7bdffbfb05ad279fef68e823cb55643b4b,active_retail,68,212.937143
0x6f7d7f0096e4225cb362e28178142885c0852fc6,active_retail,250,45.041897000000375
